AccidentDate,Timing,State,WeatherCondition,RoadCondition,Deaths,Reason
25-09-2009,Afternoon,California,Foggy,Rough,3,Reckless Driving
05-05-2023,Evening,New Jersey,Rainy,Fine,6,Weather Conditions
20-07-2016,Night,North Carolina,Clear,Rough,7,Driver Fatigue
13-10-2014,Evening,Texas,Foggy,Rough,6,Poor Visibility
11-11-2020,Evening,Louisiana,Rainy,Fine,10,Mechanical Failure
26-12-2019,Afternoon,Alaska,Foggy,Fine,0,Road Conditions
16-03-2016,Afternoon,West Virginia,Rainy,Under Construction,6,Weather Conditions
09-02-2000,Evening,Minnesota,Rainy,Fine,7,Distracted Driving
11-08-2014,Afternoon,Florida,Rainy,Rough,3,Reckless Driving
07-07-2021,Night,Iowa,Clear,Rough,7,Distracted Driving
06-02-2020,Night,Minnesota,Foggy,Rough,5,Driver Fatigue
31-01-2014,Morning,New Jersey,Clear,Under Construction,9,Drunk Driving
08-10-2022,Morning,Texas,Rainy,Rough,4,Driver Fatigue
31-03-2001,Morning,Wisconsin,Clear,Under Construction,10,Speeding
14-11-2019,Afternoon,Colorado,Rainy,Rough,2,Driver Fatigue
10-02-2012,Night,Vermont,Rainy,Fine,10,Weather Conditions
09-03-2019,Night,Wyoming,Foggy,Under Construction,0,Reckless Driving
23-01-2023,Evening,Montana,Rainy,Rough,3,Weather Conditions
11-12-2014,Evening,New Mexico,Clear,Rough,10,Poor Visibility
27-06-2001,Morning,Pennsylvania,Foggy,Fine,6,Speeding
25-05-2006,Evening,Florida,Rainy,Under Construction,3,Distracted Driving
17-11-2021,Night,South Carolina,Clear,Rough,1,Weather Conditions
04-08-2018,Morning,West Virginia,Foggy,Under Construction,6,Drunk Driving
30-03-2015,Morning,Virginia,Rainy,Fine,7,Mechanical Failure
01-09-2014,Evening,Florida,Foggy,Fine,0,Speeding
06-01-2023,Evening,Georgia,Clear,Rough,7,Poor Visibility
12-10-2023,Evening,North Carolina,Clear,Rough,5,Road Conditions
01-02-2002,Night,Michigan,Clear,Under Construction,6,Speeding
24-03-2020,Afternoon,Wisconsin,Foggy,Rough,2,Speeding
30-12-2013,Night,Texas,Rainy,Fine,4,Road Conditions
27-12-2018,Evening,Nevada,Clear,Rough,0,Driver Fatigue
01-09-2003,Afternoon,Arizona,Clear,Under Construction,7,Driver Fatigue
26-05-2014,Night,Indiana,Rainy,Fine,10,Weather Conditions
21-03-2020,Afternoon,Pennsylvania,Foggy,Rough,0,Weather Conditions
25-12-2007,Night,New Jersey,Foggy,Rough,4,Poor Visibility
27-05-2012,Afternoon,Michigan,Rainy,Under Construction,6,Poor Visibility
31-08-2012,Night,West Virginia,Rainy,Under Construction,7,Mechanical Failure
16-11-2008,Afternoon,Georgia,Foggy,Under Construction,10,Poor Visibility
26-08-2005,Night,Florida,Rainy,Rough,10,Weather Conditions
05-06-2020,Night,Alaska,Rainy,Fine,1,Speeding
09-07-2022,Night,Louisiana,Foggy,Rough,9,Road Conditions
11-10-2012,Evening,Louisiana,Clear,Under Construction,10,Drunk Driving
06-03-2014,Morning,Vermont,Rainy,Under Construction,10,Road Conditions
14-05-2023,Night,Iowa,Foggy,Rough,3,Driver Fatigue
16-02-2018,Afternoon,Ohio,Clear,Under Construction,8,Poor Visibility
15-11-2002,Night,West Virginia,Clear,Fine,8,Weather Conditions
02-10-2019,Afternoon,Wyoming,Foggy,Fine,6,Distracted Driving
19-12-2009,Afternoon,Alaska,Foggy,Under Construction,1,Speeding
17-05-2006,Afternoon,Minnesota,Foggy,Rough,6,Distracted Driving
25-01-2015,Evening,Arizona,Foggy,Under Construction,3,Drunk Driving
01-12-2010,Night,Texas,Clear,Fine,1,Distracted Driving
26-07-2003,Morning,California,Foggy,Under Construction,3,Speeding
29-04-2004,Afternoon,Pennsylvania,Clear,Under Construction,2,Reckless Driving
24-11-2016,Night,Michigan,Rainy,Rough,5,Distracted Driving
14-04-2000,Night,Texas,Foggy,Fine,9,Driver Fatigue
12-03-2016,Evening,Virginia,Rainy,Under Construction,2,Mechanical Failure
02-12-2018,Morning,Nevada,Rainy,Fine,7,Mechanical Failure
18-08-2010,Evening,Vermont,Clear,Fine,3,Poor Visibility
24-10-2008,Morning,Ohio,Clear,Fine,1,Weather Conditions
27-02-2007,Morning,Vermont,Foggy,Under Construction,7,Reckless Driving
16-12-2019,Evening,Wisconsin,Rainy,Fine,0,Speeding
04-12-2014,Night,North Carolina,Foggy,Fine,0,Driver Fatigue
17-03-2013,Evening,Wyoming,Foggy,Under Construction,7,Mechanical Failure
28-09-2004,Morning,Montana,Clear,Under Construction,3,Road Conditions
04-01-2021,Morning,Minnesota,Foggy,Under Construction,6,Road Conditions
08-04-2011,Morning,Pennsylvania,Foggy,Rough,4,Mechanical Failure
30-04-2012,Afternoon,New Jersey,Foggy,Under Construction,7,Reckless Driving
07-07-2015,Morning,California,Rainy,Fine,7,Mechanical Failure
02-08-2019,Afternoon,Illinois,Clear,Rough,8,Poor Visibility
11-09-2021,Night,Wisconsin,Clear,Under Construction,0,Drunk Driving
28-01-2019,Evening,Montana,Foggy,Rough,0,Weather Conditions
16-06-2022,Evening,Indiana,Clear,Under Construction,5,Driver Fatigue
02-12-2000,Morning,Virginia,Rainy,Fine,5,Speeding
13-02-2021,Night,New York,Clear,Fine,4,Driver Fatigue
14-12-2011,Evening,Minnesota,Foggy,Rough,1,Driver Fatigue
20-06-2001,Morning,Wyoming,Rainy,Fine,7,Reckless Driving
16-09-2001,Morning,Texas,Clear,Fine,9,Driver Fatigue
11-02-2002,Afternoon,Virginia,Clear,Fine,6,Road Conditions
04-09-2011,Morning,Alaska,Rainy,Under Construction,1,Driver Fatigue
04-01-2010,Afternoon,Indiana,Foggy,Fine,6,Poor Visibility
05-07-2007,Morning,Texas,Clear,Under Construction,5,Poor Visibility
21-11-2002,Night,North Carolina,Rainy,Fine,5,Road Conditions
10-08-2016,Night,Louisiana,Rainy,Under Construction,2,Poor Visibility
10-06-2009,Night,Alaska,Rainy,Rough,4,Speeding
21-03-2020,Evening,Louisiana,Clear,Rough,2,Driver Fatigue
30-04-2012,Night,Illinois,Clear,Rough,3,Weather Conditions
24-03-2016,Morning,Iowa,Rainy,Rough,6,Speeding
18-11-2020,Evening,Louisiana,Rainy,Rough,5,Drunk Driving
12-12-2017,Morning,Wyoming,Foggy,Under Construction,2,Distracted Driving
12-09-2014,Night,Pennsylvania,Foggy,Rough,1,Drunk Driving
16-09-2010,Afternoon,Wyoming,Clear,Fine,8,Mechanical Failure
13-12-2005,Night,North Carolina,Clear,Rough,2,Drunk Driving
04-11-2002,Morning,Michigan,Clear,Under Construction,2,Distracted Driving
25-03-2018,Night,Nevada,Rainy,Under Construction,4,Mechanical Failure
09-05-2020,Night,Colorado,Rainy,Under Construction,10,Distracted Driving
20-07-2009,Morning,North Carolina,Foggy,Under Construction,6,Reckless Driving
07-06-2023,Night,Wyoming,Rainy,Fine,7,Mechanical Failure
07-05-2006,Night,Arizona,Clear,Under Construction,4,Mechanical Failure
01-01-2016,Morning,North Carolina,Rainy,Under Construction,8,Driver Fatigue
19-11-2009,Night,Alaska,Foggy,Rough,1,Road Conditions
25-06-2014,Night,South Carolina,Foggy,Rough,10,Mechanical Failure
17-12-2021,Morning,Pennsylvania,Clear,Rough,9,Weather Conditions
15-11-2003,Morning,Arizona,Clear,Under Construction,5,Mechanical Failure
30-09-2017,Night,South Carolina,Clear,Fine,0,Drunk Driving
16-05-2017,Night,Ohio,Clear,Rough,4,Weather Conditions
24-12-2004,Night,Virginia,Clear,Under Construction,1,Speeding
08-07-2014,Night,Colorado,Clear,Fine,7,Road Conditions
19-02-2020,Evening,Nevada,Foggy,Under Construction,10,Poor Visibility
29-10-2020,Night,New Jersey,Rainy,Fine,3,Driver Fatigue
23-11-2015,Evening,New Jersey,Clear,Rough,6,Speeding
25-04-2017,Morning,Alaska,Clear,Under Construction,4,Reckless Driving
19-10-2004,Afternoon,Georgia,Clear,Rough,7,Road Conditions
08-06-2011,Morning,Virginia,Foggy,Under Construction,9,Mechanical Failure
15-06-2004,Evening,Colorado,Clear,Rough,2,Drunk Driving
27-12-2017,Night,Montana,Clear,Fine,8,Driver Fatigue
14-08-2017,Evening,Virginia,Rainy,Fine,7,Driver Fatigue
14-06-2004,Morning,Wyoming,Rainy,Rough,0,Reckless Driving
17-06-2016,Afternoon,New Jersey,Foggy,Fine,2,Distracted Driving
18-06-2000,Afternoon,Washington,Foggy,Under Construction,10,Mechanical Failure
18-06-2018,Afternoon,Indiana,Foggy,Rough,4,Mechanical Failure
13-09-2019,Afternoon,Illinois,Clear,Under Construction,2,Speeding
02-08-2018,Night,West Virginia,Clear,Fine,2,Distracted Driving
18-11-2020,Evening,Washington,Rainy,Fine,7,Mechanical Failure
16-04-2001,Night,Alaska,Clear,Fine,2,Road Conditions
19-05-2008,Afternoon,New Jersey,Clear,Under Construction,4,Distracted Driving
07-01-2010,Evening,Pennsylvania,Foggy,Rough,1,Reckless Driving
24-10-2007,Evening,Indiana,Foggy,Rough,8,Speeding
03-12-2007,Night,Minnesota,Foggy,Fine,2,Reckless Driving
17-10-2007,Night,Georgia,Clear,Under Construction,7,Mechanical Failure
18-02-2022,Night,Wyoming,Clear,Fine,9,Drunk Driving
05-01-2011,Morning,Minnesota,Rainy,Rough,2,Weather Conditions
28-03-2004,Afternoon,Nevada,Clear,Under Construction,3,Reckless Driving
24-06-2016,Morning,Vermont,Rainy,Fine,4,Poor Visibility
08-11-2002,Night,West Virginia,Clear,Rough,9,Drunk Driving
24-05-2018,Morning,Wisconsin,Foggy,Fine,10,Drunk Driving
21-09-2013,Night,Alaska,Foggy,Rough,10,Driver Fatigue
21-07-2011,Morning,Montana,Foggy,Fine,6,Road Conditions
20-01-2010,Evening,Texas,Clear,Under Construction,9,Driver Fatigue
30-04-2007,Night,New York,Clear,Rough,3,Poor Visibility
08-04-2021,Night,Georgia,Foggy,Fine,9,Speeding
28-04-2001,Evening,Virginia,Foggy,Fine,5,Speeding
23-11-2006,Evening,Florida,Foggy,Under Construction,3,Poor Visibility
23-08-2009,Afternoon,Vermont,Clear,Under Construction,4,Mechanical Failure
04-08-2023,Afternoon,Florida,Rainy,Rough,10,Poor Visibility
26-04-2000,Evening,Illinois,Foggy,Under Construction,5,Reckless Driving
15-06-2007,Night,West Virginia,Clear,Fine,2,Speeding
28-07-2008,Morning,Georgia,Foggy,Fine,4,Poor Visibility
18-06-2006,Afternoon,Illinois,Foggy,Under Construction,9,Weather Conditions
04-03-2013,Night,Florida,Clear,Fine,6,Distracted Driving
25-09-2011,Night,Wyoming,Foggy,Rough,0,Weather Conditions
02-05-2000,Afternoon,Texas,Rainy,Rough,9,Drunk Driving
22-12-2019,Afternoon,Virginia,Clear,Rough,4,Mechanical Failure
16-05-2005,Morning,Indiana,Rainy,Under Construction,9,Speeding
28-07-2015,Morning,Michigan,Foggy,Fine,8,Poor Visibility
28-01-2001,Evening,North Carolina,Foggy,Fine,10,Driver Fatigue
10-07-2022,Evening,South Carolina,Foggy,Under Construction,2,Distracted Driving
28-09-2023,Night,Wisconsin,Clear,Under Construction,9,Reckless Driving
25-06-2017,Evening,Washington,Clear,Rough,9,Road Conditions
26-01-2014,Afternoon,Iowa,Foggy,Fine,7,Weather Conditions
31-08-2003,Afternoon,California,Foggy,Fine,0,Reckless Driving
29-04-2023,Night,Indiana,Foggy,Rough,8,Road Conditions
05-08-2022,Evening,Nevada,Rainy,Under Construction,1,Driver Fatigue
29-05-2016,Evening,Washington,Foggy,Rough,1,Road Conditions
14-08-2016,Morning,Pennsylvania,Rainy,Under Construction,3,Mechanical Failure
14-06-2005,Evening,California,Foggy,Rough,2,Reckless Driving
19-04-2009,Afternoon,Alaska,Clear,Fine,9,Weather Conditions
28-07-2013,Night,Alaska,Foggy,Under Construction,6,Drunk Driving
19-12-2008,Evening,West Virginia,Rainy,Rough,0,Poor Visibility
07-04-2002,Afternoon,Iowa,Clear,Fine,6,Driver Fatigue
19-01-2016,Afternoon,South Carolina,Foggy,Rough,1,Road Conditions
22-06-2011,Evening,Nevada,Clear,Under Construction,7,Reckless Driving
27-12-2022,Night,Vermont,Rainy,Rough,1,Road Conditions
25-06-2021,Night,Colorado,Rainy,Fine,3,Poor Visibility
18-03-2015,Afternoon,New York,Rainy,Rough,10,Mechanical Failure
01-11-2007,Evening,North Carolina,Rainy,Rough,9,Speeding
17-04-2020,Afternoon,Virginia,Foggy,Rough,7,Poor Visibility
27-03-2019,Afternoon,Illinois,Clear,Rough,7,Road Conditions
06-08-2015,Night,South Carolina,Rainy,Fine,2,Road Conditions
30-03-2008,Morning,Iowa,Rainy,Fine,5,Road Conditions
13-03-2016,Night,Washington,Foggy,Fine,5,Poor Visibility
27-11-2022,Night,South Carolina,Rainy,Fine,9,Road Conditions
09-12-2018,Evening,Vermont,Foggy,Rough,0,Speeding
26-09-2021,Evening,Minnesota,Foggy,Fine,2,Distracted Driving
26-08-2021,Night,Wyoming,Clear,Under Construction,9,Weather Conditions
04-09-2014,Morning,Georgia,Rainy,Fine,10,Poor Visibility
30-03-2014,Morning,Wisconsin,Rainy,Rough,9,Speeding
15-12-2005,Afternoon,Wisconsin,Rainy,Rough,0,Distracted Driving
10-02-2011,Afternoon,West Virginia,Clear,Under Construction,7,Poor Visibility
30-07-2000,Night,Wisconsin,Clear,Fine,4,Driver Fatigue
11-09-2006,Afternoon,Louisiana,Clear,Fine,3,Poor Visibility
25-04-2022,Afternoon,New Jersey,Foggy,Rough,2,Distracted Driving
15-04-2011,Afternoon,New Mexico,Foggy,Rough,1,Poor Visibility
03-12-2002,Night,Wisconsin,Rainy,Under Construction,1,Drunk Driving
26-01-2021,Morning,Ohio,Rainy,Under Construction,1,Mechanical Failure
17-08-2004,Night,Alaska,Clear,Fine,5,Road Conditions
16-03-2014,Night,North Carolina,Clear,Rough,4,Road Conditions
30-10-2020,Afternoon,Colorado,Foggy,Rough,9,Poor Visibility
13-10-2021,Morning,Wyoming,Clear,Rough,6,Weather Conditions
02-01-2017,Afternoon,Washington,Clear,Fine,0,Distracted Driving
05-02-2021,Evening,Montana,Foggy,Rough,9,Mechanical Failure
19-10-2008,Night,Texas,Rainy,Under Construction,0,Drunk Driving
07-06-2017,Afternoon,Texas,Foggy,Fine,8,Poor Visibility
31-01-2017,Afternoon,Texas,Foggy,Fine,6,Road Conditions
04-05-2005,Morning,Texas,Rainy,Fine,7,Drunk Driving
14-01-2007,Night,Vermont,Rainy,Rough,2,Poor Visibility
04-01-2016,Afternoon,Michigan,Rainy,Under Construction,10,Reckless Driving
06-11-2023,Afternoon,New Jersey,Foggy,Fine,7,Road Conditions
30-03-2022,Morning,Ohio,Rainy,Rough,8,Poor Visibility
03-10-2018,Night,Georgia,Foggy,Rough,8,Speeding
15-06-2006,Night,Indiana,Foggy,Rough,5,Weather Conditions
18-09-2010,Morning,Wyoming,Foggy,Under Construction,0,Drunk Driving
22-11-2013,Afternoon,Ohio,Rainy,Under Construction,0,Mechanical Failure
06-09-2016,Night,Alaska,Rainy,Fine,9,Road Conditions
28-07-2006,Night,Washington,Rainy,Under Construction,6,Reckless Driving
03-07-2007,Afternoon,Alaska,Rainy,Under Construction,4,Mechanical Failure
06-06-2016,Afternoon,California,Clear,Rough,2,Road Conditions
12-08-2002,Night,Alaska,Rainy,Rough,4,Poor Visibility
20-08-2010,Morning,New Mexico,Rainy,Fine,4,Weather Conditions
16-11-2021,Evening,Pennsylvania,Rainy,Under Construction,7,Weather Conditions
23-01-2016,Morning,Michigan,Foggy,Fine,1,Road Conditions
26-06-2021,Evening,Virginia,Rainy,Under Construction,9,Poor Visibility
06-08-2019,Morning,Michigan,Rainy,Under Construction,5,Weather Conditions
23-08-2016,Night,New Jersey,Rainy,Fine,0,Distracted Driving
11-09-2016,Afternoon,Minnesota,Foggy,Rough,4,Distracted Driving
17-02-2005,Morning,New York,Rainy,Fine,3,Distracted Driving
07-05-2023,Morning,Indiana,Foggy,Rough,4,Distracted Driving
11-12-2004,Afternoon,Colorado,Clear,Under Construction,6,Driver Fatigue
27-10-2009,Evening,Arizona,Rainy,Under Construction,10,Distracted Driving
02-11-2022,Night,Texas,Rainy,Rough,5,Driver Fatigue
10-01-2003,Afternoon,Louisiana,Rainy,Rough,3,Speeding
09-05-2014,Morning,Minnesota,Rainy,Rough,7,Speeding
01-09-2014,Morning,Arizona,Rainy,Rough,9,Speeding
28-12-2000,Morning,Michigan,Clear,Rough,1,Weather Conditions
07-02-2018,Morning,Washington,Foggy,Under Construction,1,Drunk Driving
21-12-2015,Night,South Carolina,Foggy,Fine,1,Road Conditions
10-02-2019,Night,Washington,Rainy,Fine,6,Weather Conditions
26-04-2020,Night,Indiana,Foggy,Under Construction,0,Weather Conditions
04-07-2006,Night,New Jersey,Foggy,Fine,3,Driver Fatigue
16-01-2020,Afternoon,Montana,Clear,Under Construction,3,Weather Conditions
10-04-2016,Evening,Arizona,Rainy,Fine,5,Reckless Driving
29-06-2002,Afternoon,California,Foggy,Under Construction,7,Distracted Driving
06-05-2020,Afternoon,Wisconsin,Rainy,Fine,8,Mechanical Failure
04-03-2004,Morning,Montana,Rainy,Rough,8,Poor Visibility
02-01-2007,Morning,North Carolina,Rainy,Rough,1,Drunk Driving
21-08-2018,Night,South Carolina,Rainy,Under Construction,7,Reckless Driving
07-04-2002,Morning,North Carolina,Rainy,Under Construction,8,Road Conditions
23-08-2010,Afternoon,Wisconsin,Rainy,Under Construction,7,Speeding
03-02-2015,Night,Arizona,Clear,Rough,4,Drunk Driving
06-09-2001,Afternoon,New Jersey,Rainy,Under Construction,10,Driver Fatigue
20-11-2020,Night,Washington,Rainy,Fine,9,Weather Conditions
20-04-2020,Night,Vermont,Clear,Fine,10,Speeding
27-05-2018,Night,Michigan,Foggy,Fine,6,Mechanical Failure
06-02-2019,Morning,Illinois,Clear,Fine,3,Poor Visibility
06-12-2010,Morning,Washington,Clear,Fine,3,Weather Conditions
22-09-2011,Night,Indiana,Clear,Under Construction,9,Drunk Driving
16-08-2021,Afternoon,West Virginia,Clear,Fine,4,Drunk Driving
29-11-2002,Afternoon,New Mexico,Foggy,Under Construction,10,Driver Fatigue
01-11-2009,Evening,Pennsylvania,Rainy,Rough,3,Speeding
21-01-2018,Night,Wisconsin,Rainy,Under Construction,8,Driver Fatigue
12-05-2001,Morning,South Carolina,Rainy,Under Construction,8,Weather Conditions
12-07-2012,Afternoon,Wisconsin,Rainy,Rough,1,Drunk Driving
25-02-2003,Afternoon,Texas,Foggy,Fine,3,Mechanical Failure
29-11-2013,Evening,South Carolina,Rainy,Rough,5,Poor Visibility
16-12-2007,Evening,Florida,Clear,Under Construction,5,Road Conditions
18-11-2022,Evening,Ohio,Rainy,Fine,5,Driver Fatigue
01-08-2014,Afternoon,South Carolina,Rainy,Fine,4,Poor Visibility
14-09-2020,Night,Vermont,Rainy,Fine,3,Distracted Driving
19-10-2010,Morning,Nevada,Clear,Fine,5,Mechanical Failure
26-03-2008,Morning,Montana,Clear,Under Construction,7,Distracted Driving
13-06-2014,Morning,Illinois,Clear,Fine,6,Reckless Driving
23-03-2018,Morning,West Virginia,Rainy,Rough,9,Mechanical Failure
02-07-2009,Night,Colorado,Clear,Rough,8,Reckless Driving
10-12-2023,Night,South Carolina,Rainy,Under Construction,5,Poor Visibility
24-02-2000,Night,Florida,Rainy,Rough,2,Mechanical Failure
25-07-2012,Evening,West Virginia,Foggy,Fine,5,Road Conditions
14-12-2001,Night,Montana,Foggy,Rough,1,Reckless Driving
26-08-2001,Afternoon,West Virginia,Rainy,Under Construction,3,Drunk Driving
16-05-2011,Evening,North Carolina,Foggy,Fine,5,Poor Visibility
16-08-2009,Night,Ohio,Clear,Rough,2,Poor Visibility
02-01-2006,Night,Virginia,Foggy,Rough,0,Driver Fatigue
06-11-2017,Night,Pennsylvania,Foggy,Rough,2,Reckless Driving
22-03-2006,Morning,Arizona,Clear,Fine,5,Driver Fatigue
13-04-2004,Morning,Minnesota,Foggy,Under Construction,6,Distracted Driving
13-08-2003,Morning,Nevada,Clear,Under Construction,10,Driver Fatigue
15-01-2017,Afternoon,New Mexico,Clear,Rough,10,Poor Visibility
17-08-2008,Night,Nevada,Rainy,Fine,5,Distracted Driving
23-05-2014,Morning,Colorado,Rainy,Under Construction,6,Reckless Driving
30-05-2009,Evening,Ohio,Clear,Rough,6,Mechanical Failure
18-12-2013,Evening,California,Rainy,Fine,3,Weather Conditions
24-11-2022,Morning,New Mexico,Clear,Fine,7,Reckless Driving
26-08-2005,Afternoon,Vermont,Clear,Rough,7,Mechanical Failure
08-01-2015,Afternoon,New Jersey,Foggy,Rough,7,Speeding
19-01-2004,Evening,New Jersey,Foggy,Rough,6,Distracted Driving
02-08-2009,Evening,New Mexico,Foggy,Fine,0,Reckless Driving
23-02-2011,Evening,Wyoming,Rainy,Fine,0,Speeding
04-07-2014,Evening,Pennsylvania,Rainy,Fine,5,Driver Fatigue
13-05-2021,Night,Nevada,Clear,Fine,2,Mechanical Failure
13-04-2012,Afternoon,Minnesota,Foggy,Rough,9,Road Conditions
24-09-2009,Night,Indiana,Foggy,Under Construction,7,Mechanical Failure
07-10-2001,Night,Alaska,Clear,Rough,1,Poor Visibility
10-12-2005,Morning,Minnesota,Rainy,Under Construction,10,Road Conditions
22-08-2004,Morning,Nevada,Rainy,Rough,3,Distracted Driving
18-03-2015,Evening,Montana,Clear,Under Construction,0,Poor Visibility
02-07-2001,Night,Arizona,Clear,Fine,2,Mechanical Failure
14-02-2002,Afternoon,Texas,Foggy,Rough,5,Road Conditions
04-10-2012,Afternoon,Minnesota,Foggy,Fine,6,Road Conditions
22-08-2012,Afternoon,Illinois,Clear,Fine,2,Driver Fatigue
08-04-2013,Night,Iowa,Rainy,Under Construction,1,Mechanical Failure
29-03-2002,Night,Georgia,Foggy,Rough,7,Weather Conditions
09-02-2010,Night,Louisiana,Foggy,Under Construction,2,Reckless Driving
21-08-2014,Night,New York,Rainy,Under Construction,8,Speeding
30-12-2015,Afternoon,South Carolina,Rainy,Fine,1,Drunk Driving
03-09-2022,Evening,Wyoming,Foggy,Under Construction,2,Distracted Driving
19-10-2007,Night,South Carolina,Rainy,Under Construction,4,Drunk Driving
23-12-2005,Morning,California,Rainy,Fine,4,Distracted Driving
05-11-2006,Morning,Vermont,Foggy,Rough,5,Weather Conditions
24-09-2016,Night,New Mexico,Foggy,Rough,10,Driver Fatigue
22-05-2013,Night,Virginia,Clear,Fine,10,Weather Conditions
17-06-2007,Night,Texas,Rainy,Rough,1,Distracted Driving
17-03-2002,Morning,Minnesota,Rainy,Rough,5,Speeding
14-02-2000,Night,New Jersey,Rainy,Fine,9,Road Conditions
